2020-02-05 19:20:36.723166,80
2020-02-05 19:30:37.511976,83
2020-02-05 19:40:38.332844,78
2020-02-05 19:50:39.231999,77
2020-02-05 20:00:40.043750,75
2020-02-05 20:10:41.055256,76
2020-02-05 20:20:42.075325,75
2020-02-05 20:30:43.111943,73
2020-02-05 20:40:43.978971,72
2020-02-05 20:50:44.855207,73
2020-02-05 21:00:45.867448,71
2020-02-05 21:10:46.907461,72
2020-02-05 21:20:47.915159,72
2020-02-05 21:30:48.935095,72
2020-02-05 21:40:49.765295,77
2020-02-05 21:50:50.655718,81
2020-02-05 22:00:51.523397,79
2020-02-05 22:10:52.445159,82
2020-02-05 22:20:53.375756,77
2020-02-05 22:30:54.243310,80
2020-02-05 22:40:55.035775,83
2020-02-05 22:50:55.924635,82
2020-02-05 23:00:56.763482,87
2020-02-05 23:10:57.528332,89
2020-02-05 23:20:58.299249,86
2020-02-05 23:30:59.107428,88
2020-02-05 23:40:59.975855,85
2020-02-05 23:51:00.843564,82
2020-02-06 00:01:01.656168,79
2020-02-06 00:11:02.620661,74
2020-02-06 00:21:03.665311,78
2020-02-06 00:31:04.567725,82
2020-02-06 00:41:05.640665,72
2020-02-06 00:51:06.750138,70
2020-02-06 01:01:07.822602,68
2020-02-06 01:11:08.815373,66
2020-02-06 01:21:09.799053,63
2020-02-06 01:31:10.795076,61
2020-02-06 01:41:12.215312,60
2020-02-06 01:51:13.262888,59
2020-02-06 02:01:14.266746,59
2020-02-06 02:11:15.290921,59
2020-02-06 02:21:16.310706,61
2020-02-06 02:31:17.357595,58
2020-02-06 02:41:18.395318,57
2020-02-06 02:51:19.435189,53
2020-02-06 03:01:20.454726,55
2020-02-06 03:11:21.491627,53
2020-02-06 03:21:22.494548,51
2020-02-06 03:31:23.534598,46
2020-02-06 03:41:24.598849,43
2020-02-06 03:51:25.562623,43
2020-02-06 04:01:26.562807,43
2020-02-06 04:11:27.626837,38
2020-02-06 04:21:28.618506,39
2020-02-06 04:31:29.683006,39
2020-02-06 04:41:30.662368,33
2020-02-06 04:51:31.674990,33
2020-02-06 05:01:32.718681,35
2020-02-06 05:11:33.762440,33
2020-02-06 05:21:34.786329,32
2020-02-06 05:31:35.766426,33
2020-02-06 05:41:36.774658,32
2020-02-06 05:51:37.782584,34
2020-02-06 06:01:38.826957,34
2020-02-06 06:11:39.842362,33
2020-02-06 06:21:40.882512,38
2020-02-06 06:31:41.930693,33
2020-02-06 06:41:42.986630,38
2020-02-06 06:51:43.983888,35
2020-02-06 07:01:45.018041,34
2020-02-06 07:11:46.066665,35
2020-02-06 07:21:47.114531,37
2020-02-06 07:31:48.088403,38
2020-02-06 07:41:49.090517,35
2020-02-06 07:51:50.062359,37
2020-02-06 08:01:51.030570,33
2020-02-06 08:11:52.022161,36
2020-02-06 08:21:53.038412,31
2020-02-06 08:31:54.054495,35
2020-02-06 08:41:55.111954,37
2020-02-06 08:51:56.162340,39
2020-02-06 09:01:57.306310,37
2020-02-06 09:11:58.266666,39
2020-02-06 09:21:59.282602,43
2020-02-06 09:32:00.290879,41
2020-02-06 09:42:01.374962,39
2020-02-06 09:52:02.354462,38
2020-02-06 10:02:03.411380,40
2020-02-06 10:12:04.402716,46
2020-02-06 10:22:05.355604,46
2020-02-06 10:32:06.346946,48
2020-02-06 10:42:07.335336,47
2020-02-06 10:52:08.374360,50
2020-02-06 11:02:09.439867,50
2020-02-06 11:12:10.482795,55
2020-02-06 11:22:11.524531,56
2020-02-06 11:32:12.608691,54
2020-02-06 11:42:13.646744,53
2020-02-06 11:52:14.626889,52
2020-02-06 12:02:15.666813,54
2020-02-06 12:12:16.626717,53
2020-02-06 12:22:17.670848,57
2020-02-06 12:32:18.679118,59
2020-02-06 12:42:19.702780,64
2020-02-06 12:52:20.735098,61
2020-02-06 13:02:21.770890,57
2020-02-06 13:12:22.763071,54
2020-02-06 13:22:23.806880,60
2020-02-06 13:32:24.843421,60
2020-02-06 13:42:25.823034,67
2020-02-06 13:52:26.859116,62
2020-02-06 14:02:27.879174,69
2020-02-06 14:12:28.916134,66
2020-02-06 14:22:29.935746,69
2020-02-06 14:32:30.931453,72
2020-02-06 14:42:31.883215,77
2020-02-06 14:52:34.275027,76
2020-02-06 15:02:35.328443,76
2020-02-06 15:12:36.394804,73
2020-02-06 15:22:37.497391,76
2020-02-06 15:32:38.584474,71
2020-02-06 15:42:39.631184,71
2020-02-06 15:52:40.507252,74
2020-02-06 16:02:41.371182,74
2020-02-06 16:12:42.287058,78
2020-02-06 16:22:43.344375,74
2020-02-06 16:32:44.355332,75
2020-02-06 16:42:45.394985,71
2020-02-06 16:52:46.383633,67
2020-02-06 17:02:47.517404,65
2020-02-06 17:12:48.548957,66
2020-02-06 17:22:49.656206,61
2020-02-06 18:43:32.275646,70
2020-02-06 18:43:38.104946,70
2020-02-06 18:43:43.960831,70
2020-02-06 18:43:49.804106,70
2020-02-06 18:43:55.652399,70
2020-02-06 18:44:01.774161,70
2020-02-06 18:44:07.641149,70
2020-02-06 18:44:24.416990,69
2020-02-06 18:54:25.299530,77
2020-02-06 19:04:26.200278,81
2020-02-06 19:14:27.155451,77
2020-02-06 19:24:27.953162,81
2020-02-06 19:34:28.851932,78
2020-02-06 19:44:29.705316,73
2020-02-06 19:54:30.627579,68
2020-02-06 20:04:31.530734,69
2020-02-06 20:14:32.467248,67
2020-02-06 20:24:33.275391,72
2020-02-06 20:34:34.331495,71
2020-02-06 20:44:35.350910,65
2020-02-06 20:54:36.383262,64
2020-02-06 21:04:37.427139,62
2020-02-06 21:14:38.403751,70
2020-02-06 21:24:39.179365,70
2020-02-06 21:34:40.535470,75
2020-02-06 21:44:41.391156,76
2020-02-06 21:54:42.337160,82
2020-02-06 22:04:43.219522,84
2020-02-06 22:14:44.101802,84
2020-02-06 22:24:44.963411,85
2020-02-06 22:34:45.823418,89
2020-02-06 22:44:46.679278,88
2020-02-06 22:54:47.455392,89
2020-02-06 23:04:48.283345,87
2020-02-06 23:14:49.052095,86
2020-02-06 23:24:49.895246,90
2020-02-06 23:34:50.739531,90
2020-02-06 23:44:51.579887,90
2020-02-06 23:54:52.519251,86
2020-02-07 00:04:53.368535,84
2020-02-07 00:14:54.148272,88
2020-02-07 00:24:54.995149,83
2020-02-07 00:34:56.057207,80
2020-02-07 00:44:57.119029,78
2020-02-07 00:54:58.100429,75
2020-02-07 01:04:59.212027,75
2020-02-07 01:15:00.247279,74
2020-02-07 01:25:01.308709,71
2020-02-07 01:35:02.339547,69
2020-02-07 01:45:03.375832,65
2020-02-07 01:55:04.419349,63
2020-02-07 02:05:05.499885,62
2020-02-07 02:15:06.515864,59
2020-02-07 02:25:08.006488,53
2020-02-07 02:35:09.055170,54
2020-02-07 02:45:10.119735,53
2020-02-07 02:55:11.103042,49
2020-02-07 03:05:12.099089,49
2020-02-07 03:15:13.143563,47
2020-02-07 03:25:14.191629,45
2020-02-07 03:35:15.283360,43
2020-02-07 03:45:16.339130,41
2020-02-07 03:55:17.399339,39
2020-02-07 04:05:18.451367,38
2020-02-07 04:15:19.502718,36
2020-02-07 04:25:20.446548,36
2020-02-07 04:35:21.490915,39
2020-02-07 04:45:22.482361,39
2020-02-07 04:55:23.515343,37
2020-02-07 05:05:24.546421,37
2020-02-07 05:15:25.575144,37
2020-02-07 05:25:26.558634,37
2020-02-07 05:35:27.578440,37
2020-02-07 05:45:28.642690,37
2020-02-07 05:55:29.619352,37
2020-02-07 06:05:30.598479,37
2020-02-07 06:15:31.646923,37
2020-02-07 06:25:32.626701,37
2020-02-07 06:35:33.691723,37
2020-02-07 06:45:34.694453,37
2020-02-07 06:55:35.722708,35
2020-02-07 07:05:36.674881,35
2020-02-07 07:15:37.718396,35
2020-02-07 07:25:38.674745,37
2020-02-07 07:35:39.723250,36
2020-02-07 07:45:40.722604,38
2020-02-07 07:55:41.726756,38
2020-02-07 08:05:42.758550,40
2020-02-07 08:15:43.754663,37
2020-02-07 08:25:44.810440,37
2020-02-07 08:35:45.850585,37
2020-02-07 08:45:46.886732,37
2020-02-07 08:55:47.934650,36
2020-02-07 09:05:48.970489,36
2020-02-07 09:15:49.934976,37
2020-02-07 09:25:50.974308,41
2020-02-07 09:35:52.006217,44
2020-02-07 09:45:52.990823,47
2020-02-07 09:55:53.951317,51
2020-02-07 10:05:54.999245,51
2020-02-07 10:15:56.006550,58
2020-02-07 10:25:57.043199,60
2020-02-07 10:35:58.079151,61
2020-02-07 10:45:59.066951,57
2020-02-07 10:56:00.114668,53
2020-02-07 11:06:01.134889,55
2020-02-07 11:16:02.183994,58
2020-02-07 11:26:03.235816,58
2020-02-07 11:36:04.187124,58
2020-02-07 11:46:05.259892,53
2020-02-07 11:56:06.303189,61
2020-02-07 12:06:07.330843,60
2020-02-07 12:16:08.379281,57
2020-02-07 12:26:09.410202,53
2020-02-07 12:36:10.438923,58
2020-02-07 12:46:11.482959,61
2020-02-07 12:56:12.470822,59
2020-02-07 13:06:13.462917,61
2020-02-07 13:16:14.494995,61
2020-02-07 13:26:15.483142,60
2020-02-07 13:36:16.478823,57
2020-02-07 13:46:17.499076,52
2020-02-07 13:56:18.502584,52
2020-02-07 14:06:19.479501,52
2020-02-07 14:16:20.491761,53
2020-02-07 14:26:21.455179,63
2020-02-07 14:36:22.426955,60
2020-02-07 14:46:23.467117,60
2020-02-07 14:56:24.407038,64
2020-02-07 15:06:25.414977,61
2020-02-07 15:16:26.447212,57
2020-02-07 15:26:27.487275,59
2020-02-07 15:36:28.464006,59
2020-02-07 15:46:29.498859,62
2020-02-07 15:56:30.534647,57
2020-02-07 16:06:31.498685,58
2020-02-07 16:16:32.526848,59
2020-02-07 16:26:33.558951,60
2020-02-07 16:36:34.595540,63
2020-02-07 16:46:35.627053,65
2020-02-07 16:56:36.636545,65
2020-02-07 17:06:37.879321,60
2020-02-07 17:10:25.223885,63
2020-02-07 17:20:26.277855,67
